Log file open, 02/08/23 00:13:26
[2023.02.08-00.10.12:182][664]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:182][664]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:182][664]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:182][664]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:190][665]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:190][665]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:190][665]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:190][665]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:190][665]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:191][665]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:199][666]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:199][666]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:199][666]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:199][666]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:199][666]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:199][666]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:207][667]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:207][667]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:207][667]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:207][667]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:207][667]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:208][667]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:216][668]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:216][668]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:216][668]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:216][668]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:216][668]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:216][668]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:225][669]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:225][669]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:225][669]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:225][669]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:225][669]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:225][669]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:233][670]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:233][670]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:233][670]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:233][670]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:233][670]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:233][670]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:241][671]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:241][671]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:241][671]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:241][671]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:241][671]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:241][671]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:250][672]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:250][672]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:250][672]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:250][672]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:250][672]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:250][672]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:258][673]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:258][673]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:258][673]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:258][673]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:258][673]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:258][673]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:266][674]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:266][674]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:266][674]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:266][674]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:266][674]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:267][674]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:275][675]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:275][675]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:275][675]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:275][675]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:275][675]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:275][675]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:283][676]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:283][676]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:283][676]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:283][676]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:283][676]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:283][676]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:291][677]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:291][677]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:291][677]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:291][677]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:291][677]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:291][677]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:298][678]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:299][678]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:299][678]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:299][678]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:299][678]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:299][678]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:307][679]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:307][679]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:307][679]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:307][679]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:307][679]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:307][679]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:315][680]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:315][680]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:315][680]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:316][680]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:316][680]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:316][680]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:324][681]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:324][681]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:324][681]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:324][681]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:324][681]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:324][681]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:332][682]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:332][682]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:332][682]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:332][682]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:332][682]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:332][682]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:340][683]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:341][683]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:341][683]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:341][683]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:341][683]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:341][683]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:349][684]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:349][684]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:349][684]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:349][684]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:349][684]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:349][684]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:357][685]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:357][685]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:358][685]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:358][685]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:358][685]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:358][685]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:366][686]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:366][686]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:366][686]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:366][686]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:366][686]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:366][686]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:374][687]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:374][687]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:374][687]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:374][687]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:374][687]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:374][687]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:382][688]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:383][688]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:383][688]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:383][688]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:383][688]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:383][688]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:391][689]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:391][689]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:391][689]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:391][689]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:391][689]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:391][689]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:399][690]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:399][690]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:399][690]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:399][690]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:399][690]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:399][690]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:407][691]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:407][691]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:407][691]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:407][691]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:407][691]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:408][691]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:416][692]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:416][692]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:416][692]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:416][692]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:416][692]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:417][692]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:424][693]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:425][693]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:425][693]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:425][693]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:425][693]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:425][693]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:432][694]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:432][694]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:433][694]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:433][694]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:433][694]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:433][694]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:441][695]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:441][695]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:441][695]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:441][695]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:441][695]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:441][695]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:449][696]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:450][696]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:450][696]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:450][696]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:450][696]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:450][696]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:458][697]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:458][697]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:458][697]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:458][697]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:458][697]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:458][697]PIE: Warning: Planet3.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:466][698]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:466][698]PIE: Warning: Planet.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:466][698]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
[2023.02.08-00.10.12:466][698]PIE: Warning: Planet2.Sphere Sphere has to have 'Simulate Physics' enabled if you'd like to AddForce. 
